workerid,trial_type,justification,response,condition,language,enjoyment,gender,age,comments,asses,selfreport,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.justification,Answer.time_in_minutes
0,one_slider_practice,The Smurf did pay for the cars,0.98,NA,Chinese,1,Female,28,,Yes,Not sure,3,Windows,1152,2048,Chrome,3AQN9REUTFGF2X2T32T55WOZHM1DY1,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:52:26 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:52:26 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3AQN9REUTFGF2X2T32T55WOZHM1DY1,33CKWXB73JKR7G981M72FR71WP1114,0,Submitted,Sat Nov 25 05:40:57 PST 2017,Fri Nov 24 12:53:10 PST 2017,Fri Nov 24 13:00:57 PST 2017,,,,,,[],"""cond3""",undefined,7.755733333333334
0,one_slider_practice,Dogs can&quotechart jump that high,0.08,NA,Chinese,1,Female,28,,Yes,Not sure,3,Windows,1152,2048,Chrome,3AQN9REUTFGF2X2T32T55WOZHM1DY1,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:52:26 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:52:26 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3AQN9REUTFGF2X2T32T55WOZHM1DY1,33CKWXB73JKR7G981M72FR71WP1114,0,Submitted,Sat Nov 25 05:40:57 PST 2017,Fri Nov 24 12:53:10 PST 2017,Fri Nov 24 13:00:57 PST 2017,,,,,,[],"""cond3""",undefined,7.755733333333334
0,one_slider,Only one frog jump over the rock,0.51,cond2,Chinese,1,Female,28,,Yes,Not sure,3,Windows,1152,2048,Chrome,3AQN9REUTFGF2X2T32T55WOZHM1DY1,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:52:26 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:52:26 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3AQN9REUTFGF2X2T32T55WOZHM1DY1,33CKWXB73JKR7G981M72FR71WP1114,0,Submitted,Sat Nov 25 05:40:57 PST 2017,Fri Nov 24 12:53:10 PST 2017,Fri Nov 24 13:00:57 PST 2017,,,,,,[],"""cond3""",undefined,7.755733333333334
0,one_slider,Only two hippo drank milk,0.49,cond1,Chinese,1,Female,28,,Yes,Not sure,3,Windows,1152,2048,Chrome,3AQN9REUTFGF2X2T32T55WOZHM1DY1,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:52:26 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:52:26 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3AQN9REUTFGF2X2T32T55WOZHM1DY1,33CKWXB73JKR7G981M72FR71WP1114,0,Submitted,Sat Nov 25 05:40:57 PST 2017,Fri Nov 24 12:53:10 PST 2017,Fri Nov 24 13:00:57 PST 2017,,,,,,[],"""cond3""",undefined,7.755733333333334
0,one_slider,It is true that two butterflies went to the forest and the other two go to the city.,1,cond4,Chinese,1,Female,28,,Yes,Not sure,3,Windows,1152,2048,Chrome,3AQN9REUTFGF2X2T32T55WOZHM1DY1,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:52:26 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:52:26 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3AQN9REUTFGF2X2T32T55WOZHM1DY1,33CKWXB73JKR7G981M72FR71WP1114,0,Submitted,Sat Nov 25 05:40:57 PST 2017,Fri Nov 24 12:53:10 PST 2017,Fri Nov 24 13:00:57 PST 2017,,,,,,[],"""cond3""",undefined,7.755733333333334
0,one_slider,One dog rolled the ball,0.02,cond1,Chinese,1,Female,28,,Yes,Not sure,3,Windows,1152,2048,Chrome,3AQN9REUTFGF2X2T32T55WOZHM1DY1,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:52:26 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:52:26 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3AQN9REUTFGF2X2T32T55WOZHM1DY1,33CKWXB73JKR7G981M72FR71WP1114,0,Submitted,Sat Nov 25 05:40:57 PST 2017,Fri Nov 24 12:53:10 PST 2017,Fri Nov 24 13:00:57 PST 2017,,,,,,[],"""cond3""",undefined,7.755733333333334
0,one_slider,One line bought the cookie,0.09,cond1,Chinese,1,Female,28,,Yes,Not sure,3,Windows,1152,2048,Chrome,3AQN9REUTFGF2X2T32T55WOZHM1DY1,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:52:26 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:52:26 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3AQN9REUTFGF2X2T32T55WOZHM1DY1,33CKWXB73JKR7G981M72FR71WP1114,0,Submitted,Sat Nov 25 05:40:57 PST 2017,Fri Nov 24 12:53:10 PST 2017,Fri Nov 24 13:00:57 PST 2017,,,,,,[],"""cond3""",undefined,7.755733333333334
0,one_slider,Only two lizards climbed on the book,0.16,cond2,Chinese,1,Female,28,,Yes,Not sure,3,Windows,1152,2048,Chrome,3AQN9REUTFGF2X2T32T55WOZHM1DY1,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:52:26 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:52:26 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3AQN9REUTFGF2X2T32T55WOZHM1DY1,33CKWXB73JKR7G981M72FR71WP1114,0,Submitted,Sat Nov 25 05:40:57 PST 2017,Fri Nov 24 12:53:10 PST 2017,Fri Nov 24 13:00:57 PST 2017,,,,,,[],"""cond3""",undefined,7.755733333333334
0,one_slider,That&quotechars true since two dinosaurs didn&quotechart like bugs,0.97,cond3,Chinese,1,Female,28,,Yes,Not sure,3,Windows,1152,2048,Chrome,3AQN9REUTFGF2X2T32T55WOZHM1DY1,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:52:26 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:52:26 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3AQN9REUTFGF2X2T32T55WOZHM1DY1,33CKWXB73JKR7G981M72FR71WP1114,0,Submitted,Sat Nov 25 05:40:57 PST 2017,Fri Nov 24 12:53:10 PST 2017,Fri Nov 24 13:00:57 PST 2017,,,,,,[],"""cond3""",undefined,7.755733333333334
1,one_slider_practice,two cars were bought for 2 penny&quotechars each,0.96,NA,english,2,Male,47,Very fun hit. Feel free to contact me for any further studies. God bless,Yes,I have no idea,1,Windows,768,1366,Chrome,3AQN9REUTFGF2X2T32T55WOZHM1DY1,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:52:26 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:52:26 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3AQN9REUTFGF2X2T32T55WOZHM1DY1,37UQDCYH6XVL4E48XG80NP5UOF87VW,1,Submitted,Sat Nov 25 05:41:57 PST 2017,Fri Nov 24 12:53:14 PST 2017,Fri Nov 24 13:01:57 PST 2017,,,,,,[],"""cond3""",undefined,7.596583333333333
