workerid,trial_type,justification,response,condition,language,enjoyment,gender,age,comments,asses,selfreport,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.justification,Answer.time_in_minutes
0,one_slider_practice,he bought 1,0.1,NA,English,2,Male,25,,Yes,Comprehension skills,1,Windows,1080,1920,Chrome,3EHVO81VN5LZO7WSD95MIUSN2TLH1G,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:05 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:05 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5LZO7WSD95MIUSN2TLH1G,33L7PJKHCGYAR0522Q0R07D42EXT8O,0,Submitted,Sat Nov 25 05:40:16 PST 2017,Fri Nov 24 12:53:10 PST 2017,Fri Nov 24 13:00:16 PST 2017,,,,,,[],"""cond3""",undefined,6.951333333333333
0,one_slider_practice,Only 2 dogs jumped on the table. 1 was too small.,0,NA,English,2,Male,25,,Yes,Comprehension skills,1,Windows,1080,1920,Chrome,3EHVO81VN5LZO7WSD95MIUSN2TLH1G,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:05 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:05 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5LZO7WSD95MIUSN2TLH1G,33L7PJKHCGYAR0522Q0R07D42EXT8O,0,Submitted,Sat Nov 25 05:40:16 PST 2017,Fri Nov 24 12:53:10 PST 2017,Fri Nov 24 13:00:16 PST 2017,,,,,,[],"""cond3""",undefined,6.951333333333333
0,one_slider,2 jumped and the other 2 thought it was too big.,1,cond4,English,2,Male,25,,Yes,Comprehension skills,1,Windows,1080,1920,Chrome,3EHVO81VN5LZO7WSD95MIUSN2TLH1G,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:05 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:05 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5LZO7WSD95MIUSN2TLH1G,33L7PJKHCGYAR0522Q0R07D42EXT8O,0,Submitted,Sat Nov 25 05:40:16 PST 2017,Fri Nov 24 12:53:10 PST 2017,Fri Nov 24 13:00:16 PST 2017,,,,,,[],"""cond3""",undefined,6.951333333333333
0,one_slider,There were only 2 hippos,0.13,cond1,English,2,Male,25,,Yes,Comprehension skills,1,Windows,1080,1920,Chrome,3EHVO81VN5LZO7WSD95MIUSN2TLH1G,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:05 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:05 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5LZO7WSD95MIUSN2TLH1G,33L7PJKHCGYAR0522Q0R07D42EXT8O,0,Submitted,Sat Nov 25 05:40:16 PST 2017,Fri Nov 24 12:53:10 PST 2017,Fri Nov 24 13:00:16 PST 2017,,,,,,[],"""cond3""",undefined,6.951333333333333
0,one_slider,One butterfly did,0.05,cond1,English,2,Male,25,,Yes,Comprehension skills,1,Windows,1080,1920,Chrome,3EHVO81VN5LZO7WSD95MIUSN2TLH1G,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:05 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:05 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5LZO7WSD95MIUSN2TLH1G,33L7PJKHCGYAR0522Q0R07D42EXT8O,0,Submitted,Sat Nov 25 05:40:16 PST 2017,Fri Nov 24 12:53:10 PST 2017,Fri Nov 24 13:00:16 PST 2017,,,,,,[],"""cond3""",undefined,6.951333333333333
0,one_slider,One dog did roll their ball.,0,cond4,English,2,Male,25,,Yes,Comprehension skills,1,Windows,1080,1920,Chrome,3EHVO81VN5LZO7WSD95MIUSN2TLH1G,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:05 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:05 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5LZO7WSD95MIUSN2TLH1G,33L7PJKHCGYAR0522Q0R07D42EXT8O,0,Submitted,Sat Nov 25 05:40:16 PST 2017,Fri Nov 24 12:53:10 PST 2017,Fri Nov 24 13:00:16 PST 2017,,,,,,[],"""cond3""",undefined,6.951333333333333
0,one_slider,One lion did. The other didnt buy anything.,0,cond1,English,2,Male,25,,Yes,Comprehension skills,1,Windows,1080,1920,Chrome,3EHVO81VN5LZO7WSD95MIUSN2TLH1G,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:05 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:05 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5LZO7WSD95MIUSN2TLH1G,33L7PJKHCGYAR0522Q0R07D42EXT8O,0,Submitted,Sat Nov 25 05:40:16 PST 2017,Fri Nov 24 12:53:10 PST 2017,Fri Nov 24 13:00:16 PST 2017,,,,,,[],"""cond3""",undefined,6.951333333333333
0,one_slider,Only 2 did,0,cond3,English,2,Male,25,,Yes,Comprehension skills,1,Windows,1080,1920,Chrome,3EHVO81VN5LZO7WSD95MIUSN2TLH1G,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:05 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:05 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5LZO7WSD95MIUSN2TLH1G,33L7PJKHCGYAR0522Q0R07D42EXT8O,0,Submitted,Sat Nov 25 05:40:16 PST 2017,Fri Nov 24 12:53:10 PST 2017,Fri Nov 24 13:00:16 PST 2017,,,,,,[],"""cond3""",undefined,6.951333333333333
0,one_slider,2 did not like bugs,1,cond3,English,2,Male,25,,Yes,Comprehension skills,1,Windows,1080,1920,Chrome,3EHVO81VN5LZO7WSD95MIUSN2TLH1G,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:05 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:05 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5LZO7WSD95MIUSN2TLH1G,33L7PJKHCGYAR0522Q0R07D42EXT8O,0,Submitted,Sat Nov 25 05:40:16 PST 2017,Fri Nov 24 12:53:10 PST 2017,Fri Nov 24 13:00:16 PST 2017,,,,,,[],"""cond3""",undefined,6.951333333333333
1,one_slider_practice,I can remember from memory this answer is correct.,1,NA,English,2,Female,27,Thank you!,Yes,If people can remember stories,2,Windows,1080,1920,Chrome,3EHVO81VN5LZO7WSD95MIUSN2TLH1G,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:05 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:05 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3EHVO81VN5LZO7WSD95MIUSN2TLH1G,3TPWUS5F8914VKZ9E7L7PDGMWZ0WCN,1,Submitted,Sat Nov 25 05:41:48 PST 2017,Fri Nov 24 12:53:11 PST 2017,Fri Nov 24 13:01:48 PST 2017,,,,,,[],"""cond2""",undefined,8.429233333333332
