workerid,trial_type,justification,response,condition,language,enjoyment,gender,age,comments,asses,selfreport,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.justification,Answer.time_in_minutes
0,one_slider_practice,The salesman showed him two cars and he bought each of them.,0.98,NA,English,2,Female,51,"No comments, thank you.",Yes,To see how well we could explain something.,2,Windows,704,1252,Firefox,3KQC8JMJGCSVYAA70DJ56N7K0DZH38,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:54:01 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:54:01 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3KQC8JMJGCSVYAA70DJ56N7K0DZH38,3II4UPYCOJ79GF912UHCHUGITYWDQ1,0,Submitted,Sat Nov 25 05:44:36 PST 2017,Fri Nov 24 12:55:09 PST 2017,Fri Nov 24 13:04:36 PST 2017,,,,,,[],"""cond4""",undefined,9.392083333333334
0,one_slider_practice,The third dog did not jump on the table because he said he was too small.,0.02,NA,English,2,Female,51,"No comments, thank you.",Yes,To see how well we could explain something.,2,Windows,704,1252,Firefox,3KQC8JMJGCSVYAA70DJ56N7K0DZH38,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:54:01 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:54:01 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3KQC8JMJGCSVYAA70DJ56N7K0DZH38,3II4UPYCOJ79GF912UHCHUGITYWDQ1,0,Submitted,Sat Nov 25 05:44:36 PST 2017,Fri Nov 24 12:55:09 PST 2017,Fri Nov 24 13:04:36 PST 2017,,,,,,[],"""cond4""",undefined,9.392083333333334
0,one_slider,Only one of the frogs jumped over the rock.,0.98,cond2,English,2,Female,51,"No comments, thank you.",Yes,To see how well we could explain something.,2,Windows,704,1252,Firefox,3KQC8JMJGCSVYAA70DJ56N7K0DZH38,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:54:01 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:54:01 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3KQC8JMJGCSVYAA70DJ56N7K0DZH38,3II4UPYCOJ79GF912UHCHUGITYWDQ1,0,Submitted,Sat Nov 25 05:44:36 PST 2017,Fri Nov 24 12:55:09 PST 2017,Fri Nov 24 13:04:36 PST 2017,,,,,,[],"""cond4""",undefined,9.392083333333334
0,one_slider,There were only two hippos that drank milk.,0.01,cond1,English,2,Female,51,"No comments, thank you.",Yes,To see how well we could explain something.,2,Windows,704,1252,Firefox,3KQC8JMJGCSVYAA70DJ56N7K0DZH38,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:54:01 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:54:01 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3KQC8JMJGCSVYAA70DJ56N7K0DZH38,3II4UPYCOJ79GF912UHCHUGITYWDQ1,0,Submitted,Sat Nov 25 05:44:36 PST 2017,Fri Nov 24 12:55:09 PST 2017,Fri Nov 24 13:04:36 PST 2017,,,,,,[],"""cond4""",undefined,9.392083333333334
0,one_slider,Only two butterflies went to the city.,0.98,cond4,English,2,Female,51,"No comments, thank you.",Yes,To see how well we could explain something.,2,Windows,704,1252,Firefox,3KQC8JMJGCSVYAA70DJ56N7K0DZH38,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:54:01 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:54:01 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3KQC8JMJGCSVYAA70DJ56N7K0DZH38,3II4UPYCOJ79GF912UHCHUGITYWDQ1,0,Submitted,Sat Nov 25 05:44:36 PST 2017,Fri Nov 24 12:55:09 PST 2017,Fri Nov 24 13:04:36 PST 2017,,,,,,[],"""cond4""",undefined,9.392083333333334
0,one_slider,One dog rolled its ball.,0.01,cond2,English,2,Female,51,"No comments, thank you.",Yes,To see how well we could explain something.,2,Windows,704,1252,Firefox,3KQC8JMJGCSVYAA70DJ56N7K0DZH38,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:54:01 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:54:01 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3KQC8JMJGCSVYAA70DJ56N7K0DZH38,3II4UPYCOJ79GF912UHCHUGITYWDQ1,0,Submitted,Sat Nov 25 05:44:36 PST 2017,Fri Nov 24 12:55:09 PST 2017,Fri Nov 24 13:04:36 PST 2017,,,,,,[],"""cond4""",undefined,9.392083333333334
0,one_slider,Four lions bought an egg and two lions did not buy a cookie.,0.48,cond4,English,2,Female,51,"No comments, thank you.",Yes,To see how well we could explain something.,2,Windows,704,1252,Firefox,3KQC8JMJGCSVYAA70DJ56N7K0DZH38,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:54:01 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:54:01 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3KQC8JMJGCSVYAA70DJ56N7K0DZH38,3II4UPYCOJ79GF912UHCHUGITYWDQ1,0,Submitted,Sat Nov 25 05:44:36 PST 2017,Fri Nov 24 12:55:09 PST 2017,Fri Nov 24 13:04:36 PST 2017,,,,,,[],"""cond4""",undefined,9.392083333333334
0,one_slider,Only two lizards jumped on the book.,0.02,cond4,English,2,Female,51,"No comments, thank you.",Yes,To see how well we could explain something.,2,Windows,704,1252,Firefox,3KQC8JMJGCSVYAA70DJ56N7K0DZH38,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:54:01 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:54:01 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3KQC8JMJGCSVYAA70DJ56N7K0DZH38,3II4UPYCOJ79GF912UHCHUGITYWDQ1,0,Submitted,Sat Nov 25 05:44:36 PST 2017,Fri Nov 24 12:55:09 PST 2017,Fri Nov 24 13:04:36 PST 2017,,,,,,[],"""cond4""",undefined,9.392083333333334
0,one_slider,Four dinosaurs ate fish an two didn&quotechart eat bugs.,0.48,cond4,English,2,Female,51,"No comments, thank you.",Yes,To see how well we could explain something.,2,Windows,704,1252,Firefox,3KQC8JMJGCSVYAA70DJ56N7K0DZH38,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:54:01 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:54:01 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3KQC8JMJGCSVYAA70DJ56N7K0DZH38,3II4UPYCOJ79GF912UHCHUGITYWDQ1,0,Submitted,Sat Nov 25 05:44:36 PST 2017,Fri Nov 24 12:55:09 PST 2017,Fri Nov 24 13:04:36 PST 2017,,,,,,[],"""cond4""",undefined,9.392083333333334
1,one_slider_practice,He was shown buying two cars.,1,NA,English,1,Male,31,,Yes,I&quotecharm honestly not sure.,3,Windows,1080,1920,Firefox,3KQC8JMJGCSVYAA70DJ56N7K0DZH38,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:54:01 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:54:01 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3KQC8JMJGCSVYAA70DJ56N7K0DZH38,3SUWZRL0MYDLY34HJGEYH7HCT9L6EQ,1,Submitted,Sat Nov 25 05:45:09 PST 2017,Fri Nov 24 12:55:07 PST 2017,Fri Nov 24 13:05:09 PST 2017,,,,,,[],"""cond4""",undefined,9.497316666666666
