workerid,trial_type,justification,response,condition,language,enjoyment,gender,age,comments,asses,selfreport,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.justification,Answer.time_in_minutes
0,one_slider_practice,I heard the story of Smurf buying two cars for two pennies each.,1,NA,ENGLISH,2,Male,31,,Yes,Not sure.,3,Windows,1080,1920,Chrome,3MWOYZD5WVOCUVP4M9YAZA2RHG4ONJ,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:38 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:38 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3MWOYZD5WVOCUVP4M9YAZA2RHG4ONJ,3OE22WJIGIOVXHKNOP71RUK6FYQQUN,0,Submitted,Sat Nov 25 05:43:25 PST 2017,Fri Nov 24 12:53:53 PST 2017,Fri Nov 24 13:03:25 PST 2017,,,,,,[],"""cond1""",undefined,9.457466666666667
0,one_slider_practice,Last dog was too small to jump on the table.,0,NA,ENGLISH,2,Male,31,,Yes,Not sure.,3,Windows,1080,1920,Chrome,3MWOYZD5WVOCUVP4M9YAZA2RHG4ONJ,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:38 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:38 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3MWOYZD5WVOCUVP4M9YAZA2RHG4ONJ,3OE22WJIGIOVXHKNOP71RUK6FYQQUN,0,Submitted,Sat Nov 25 05:43:25 PST 2017,Fri Nov 24 12:53:53 PST 2017,Fri Nov 24 13:03:25 PST 2017,,,,,,[],"""cond1""",undefined,9.457466666666667
0,one_slider,The second frog decided it was to high to jump over the rock.,1,cond1,ENGLISH,2,Male,31,,Yes,Not sure.,3,Windows,1080,1920,Chrome,3MWOYZD5WVOCUVP4M9YAZA2RHG4ONJ,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:38 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:38 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3MWOYZD5WVOCUVP4M9YAZA2RHG4ONJ,3OE22WJIGIOVXHKNOP71RUK6FYQQUN,0,Submitted,Sat Nov 25 05:43:25 PST 2017,Fri Nov 24 12:53:53 PST 2017,Fri Nov 24 13:03:25 PST 2017,,,,,,[],"""cond1""",undefined,9.457466666666667
0,one_slider,Only two hippos drank milk.,0,cond1,ENGLISH,2,Male,31,,Yes,Not sure.,3,Windows,1080,1920,Chrome,3MWOYZD5WVOCUVP4M9YAZA2RHG4ONJ,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:38 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:38 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3MWOYZD5WVOCUVP4M9YAZA2RHG4ONJ,3OE22WJIGIOVXHKNOP71RUK6FYQQUN,0,Submitted,Sat Nov 25 05:43:25 PST 2017,Fri Nov 24 12:53:53 PST 2017,Fri Nov 24 13:03:25 PST 2017,,,,,,[],"""cond1""",undefined,9.457466666666667
0,one_slider,"Only one butterfly went to the city.
",1,cond2,ENGLISH,2,Male,31,,Yes,Not sure.,3,Windows,1080,1920,Chrome,3MWOYZD5WVOCUVP4M9YAZA2RHG4ONJ,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:38 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:38 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3MWOYZD5WVOCUVP4M9YAZA2RHG4ONJ,3OE22WJIGIOVXHKNOP71RUK6FYQQUN,0,Submitted,Sat Nov 25 05:43:25 PST 2017,Fri Nov 24 12:53:53 PST 2017,Fri Nov 24 13:03:25 PST 2017,,,,,,[],"""cond1""",undefined,9.457466666666667
0,one_slider,The first dog roll his ball to the end of the table.,0,cond3,ENGLISH,2,Male,31,,Yes,Not sure.,3,Windows,1080,1920,Chrome,3MWOYZD5WVOCUVP4M9YAZA2RHG4ONJ,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:38 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:38 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3MWOYZD5WVOCUVP4M9YAZA2RHG4ONJ,3OE22WJIGIOVXHKNOP71RUK6FYQQUN,0,Submitted,Sat Nov 25 05:43:25 PST 2017,Fri Nov 24 12:53:53 PST 2017,Fri Nov 24 13:03:25 PST 2017,,,,,,[],"""cond1""",undefined,9.457466666666667
0,one_slider,All the loins bought eggs so two loins bought egge. Only two lions bought cookies and two didn&quotechart buy the cookie.,1,cond4,ENGLISH,2,Male,31,,Yes,Not sure.,3,Windows,1080,1920,Chrome,3MWOYZD5WVOCUVP4M9YAZA2RHG4ONJ,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:38 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:38 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3MWOYZD5WVOCUVP4M9YAZA2RHG4ONJ,3OE22WJIGIOVXHKNOP71RUK6FYQQUN,0,Submitted,Sat Nov 25 05:43:25 PST 2017,Fri Nov 24 12:53:53 PST 2017,Fri Nov 24 13:03:25 PST 2017,,,,,,[],"""cond1""",undefined,9.457466666666667
0,one_slider,Two lizards decided it was too high to jump on the book.,0,cond3,ENGLISH,2,Male,31,,Yes,Not sure.,3,Windows,1080,1920,Chrome,3MWOYZD5WVOCUVP4M9YAZA2RHG4ONJ,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:38 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:38 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3MWOYZD5WVOCUVP4M9YAZA2RHG4ONJ,3OE22WJIGIOVXHKNOP71RUK6FYQQUN,0,Submitted,Sat Nov 25 05:43:25 PST 2017,Fri Nov 24 12:53:53 PST 2017,Fri Nov 24 13:03:25 PST 2017,,,,,,[],"""cond1""",undefined,9.457466666666667
0,one_slider,One dinosaurs did eat bugs.,0,cond1,ENGLISH,2,Male,31,,Yes,Not sure.,3,Windows,1080,1920,Chrome,3MWOYZD5WVOCUVP4M9YAZA2RHG4ONJ,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:38 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:38 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3MWOYZD5WVOCUVP4M9YAZA2RHG4ONJ,3OE22WJIGIOVXHKNOP71RUK6FYQQUN,0,Submitted,Sat Nov 25 05:43:25 PST 2017,Fri Nov 24 12:53:53 PST 2017,Fri Nov 24 13:03:25 PST 2017,,,,,,[],"""cond1""",undefined,9.457466666666667
1,one_slider_practice,He bought a convertible and a yellow car with 4 pennies.,0.99,NA,Cantonese,2,Male,28,,Yes,Interpreting sentences and the context of the scenario.,3,Windows,1080,1920,Chrome,3MWOYZD5WVOCUVP4M9YAZA2RHG4ONJ,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:38 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:38 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3MWOYZD5WVOCUVP4M9YAZA2RHG4ONJ,3D3VGR7TA0FBAOM4MK009B4BY78R3H,1,Submitted,Sat Nov 25 05:44:20 PST 2017,Fri Nov 24 12:54:34 PST 2017,Fri Nov 24 13:04:20 PST 2017,,,,,,[],"""cond1""",undefined,9.715616666666667
1,one_slider_practice,The third  dog was too small to jump onto the table.,0,NA,Cantonese,2,Male,28,,Yes,Interpreting sentences and the context of the scenario.,3,Windows,1080,1920,Chrome,3MWOYZD5WVOCUVP4M9YAZA2RHG4ONJ,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:38 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:38 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3MWOYZD5WVOCUVP4M9YAZA2RHG4ONJ,3D3VGR7TA0FBAOM4MK009B4BY78R3H,1,Submitted,Sat Nov 25 05:44:20 PST 2017,Fri Nov 24 12:54:34 PST 2017,Fri Nov 24 13:04:20 PST 2017,,,,,,[],"""cond1""",undefined,9.715616666666667
1,one_slider,Only one frog ( the bigger one) jumped over the rock. The smaller one was unable to.,0.99,cond1,Cantonese,2,Male,28,,Yes,Interpreting sentences and the context of the scenario.,3,Windows,1080,1920,Chrome,3MWOYZD5WVOCUVP4M9YAZA2RHG4ONJ,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:38 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:38 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3MWOYZD5WVOCUVP4M9YAZA2RHG4ONJ,3D3VGR7TA0FBAOM4MK009B4BY78R3H,1,Submitted,Sat Nov 25 05:44:20 PST 2017,Fri Nov 24 12:54:34 PST 2017,Fri Nov 24 13:04:20 PST 2017,,,,,,[],"""cond1""",undefined,9.715616666666667
1,one_slider,There are  only two hippos and two milk cartons  in this scenario.,0,cond4,Cantonese,2,Male,28,,Yes,Interpreting sentences and the context of the scenario.,3,Windows,1080,1920,Chrome,3MWOYZD5WVOCUVP4M9YAZA2RHG4ONJ,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:38 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:38 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3MWOYZD5WVOCUVP4M9YAZA2RHG4ONJ,3D3VGR7TA0FBAOM4MK009B4BY78R3H,1,Submitted,Sat Nov 25 05:44:20 PST 2017,Fri Nov 24 12:54:34 PST 2017,Fri Nov 24 13:04:20 PST 2017,,,,,,[],"""cond1""",undefined,9.715616666666667
1,one_slider,Two butterflies decided to stay in the forest out of the four. ,1,cond3,Cantonese,2,Male,28,,Yes,Interpreting sentences and the context of the scenario.,3,Windows,1080,1920,Chrome,3MWOYZD5WVOCUVP4M9YAZA2RHG4ONJ,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:38 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:38 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3MWOYZD5WVOCUVP4M9YAZA2RHG4ONJ,3D3VGR7TA0FBAOM4MK009B4BY78R3H,1,Submitted,Sat Nov 25 05:44:20 PST 2017,Fri Nov 24 12:54:34 PST 2017,Fri Nov 24 13:04:20 PST 2017,,,,,,[],"""cond1""",undefined,9.715616666666667
1,one_slider,The brown dog rolled his ball across the table invalidating this statement.,0,cond2,Cantonese,2,Male,28,,Yes,Interpreting sentences and the context of the scenario.,3,Windows,1080,1920,Chrome,3MWOYZD5WVOCUVP4M9YAZA2RHG4ONJ,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:38 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:38 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3MWOYZD5WVOCUVP4M9YAZA2RHG4ONJ,3D3VGR7TA0FBAOM4MK009B4BY78R3H,1,Submitted,Sat Nov 25 05:44:20 PST 2017,Fri Nov 24 12:54:34 PST 2017,Fri Nov 24 13:04:20 PST 2017,,,,,,[],"""cond1""",undefined,9.715616666666667
