workerid,trial_type,justification,response,condition,language,enjoyment,gender,age,comments,asses,selfreport,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.justification,Answer.time_in_minutes
0,one_slider_practice,he spent 2 pennies on one car and then 2 on a second according to the narrator and the accompanying pictures.,0.98,NA,english,2,Female,37,,Yes,not sure,3,Windows,768,1366,Chrome,3FULMHZ7OUX28KUMRO418X7MVZUM47,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:43 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:43 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3FULMHZ7OUX28KUMRO418X7MVZUM47,3DH6GAKTYYPLSI5JLMN3L82NGPMYZN,0,Submitted,Sat Nov 25 05:45:19 PST 2017,Fri Nov 24 12:53:49 PST 2017,Fri Nov 24 13:05:19 PST 2017,,,,,,[],"""cond4""",undefined,11.316866666666666
0,one_slider_practice,the third dog declared it was too small for table jumping and abstained. ,0,NA,english,2,Female,37,,Yes,not sure,3,Windows,768,1366,Chrome,3FULMHZ7OUX28KUMRO418X7MVZUM47,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:43 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:43 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3FULMHZ7OUX28KUMRO418X7MVZUM47,3DH6GAKTYYPLSI5JLMN3L82NGPMYZN,0,Submitted,Sat Nov 25 05:45:19 PST 2017,Fri Nov 24 12:53:49 PST 2017,Fri Nov 24 13:05:19 PST 2017,,,,,,[],"""cond4""",undefined,11.316866666666666
0,one_slider,narrator and pictures demonstrate the second frog did not jump over the rock.,0.99,cond1,english,2,Female,37,,Yes,not sure,3,Windows,768,1366,Chrome,3FULMHZ7OUX28KUMRO418X7MVZUM47,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:43 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:43 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3FULMHZ7OUX28KUMRO418X7MVZUM47,3DH6GAKTYYPLSI5JLMN3L82NGPMYZN,0,Submitted,Sat Nov 25 05:45:19 PST 2017,Fri Nov 24 12:53:49 PST 2017,Fri Nov 24 13:05:19 PST 2017,,,,,,[],"""cond4""",undefined,11.316866666666666
0,one_slider,there are only 2 hippos in the story,0.01,cond4,english,2,Female,37,,Yes,not sure,3,Windows,768,1366,Chrome,3FULMHZ7OUX28KUMRO418X7MVZUM47,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:43 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:43 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3FULMHZ7OUX28KUMRO418X7MVZUM47,3DH6GAKTYYPLSI5JLMN3L82NGPMYZN,0,Submitted,Sat Nov 25 05:45:19 PST 2017,Fri Nov 24 12:53:49 PST 2017,Fri Nov 24 13:05:19 PST 2017,,,,,,[],"""cond4""",undefined,11.316866666666666
0,one_slider,one butterfly went to the city while the other selected the forest.,0.97,cond1,english,2,Female,37,,Yes,not sure,3,Windows,768,1366,Chrome,3FULMHZ7OUX28KUMRO418X7MVZUM47,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:43 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:43 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3FULMHZ7OUX28KUMRO418X7MVZUM47,3DH6GAKTYYPLSI5JLMN3L82NGPMYZN,0,Submitted,Sat Nov 25 05:45:19 PST 2017,Fri Nov 24 12:53:49 PST 2017,Fri Nov 24 13:05:19 PST 2017,,,,,,[],"""cond4""",undefined,11.316866666666666
0,one_slider,one dog rolled his ball while the other did not ,0,cond3,english,2,Female,37,,Yes,not sure,3,Windows,768,1366,Chrome,3FULMHZ7OUX28KUMRO418X7MVZUM47,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:43 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:43 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3FULMHZ7OUX28KUMRO418X7MVZUM47,3DH6GAKTYYPLSI5JLMN3L82NGPMYZN,0,Submitted,Sat Nov 25 05:45:19 PST 2017,Fri Nov 24 12:53:49 PST 2017,Fri Nov 24 13:05:19 PST 2017,,,,,,[],"""cond4""",undefined,11.316866666666666
0,one_slider,story stated that only 2 of 4 lions bought cookies.,0.99,cond3,english,2,Female,37,,Yes,not sure,3,Windows,768,1366,Chrome,3FULMHZ7OUX28KUMRO418X7MVZUM47,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:43 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:43 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3FULMHZ7OUX28KUMRO418X7MVZUM47,3DH6GAKTYYPLSI5JLMN3L82NGPMYZN,0,Submitted,Sat Nov 25 05:45:19 PST 2017,Fri Nov 24 12:53:49 PST 2017,Fri Nov 24 13:05:19 PST 2017,,,,,,[],"""cond4""",undefined,11.316866666666666
0,one_slider,only 2 of 4 lizards utilized the book for optimal sunning according to story.,0,cond1,english,2,Female,37,,Yes,not sure,3,Windows,768,1366,Chrome,3FULMHZ7OUX28KUMRO418X7MVZUM47,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:43 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:43 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3FULMHZ7OUX28KUMRO418X7MVZUM47,3DH6GAKTYYPLSI5JLMN3L82NGPMYZN,0,Submitted,Sat Nov 25 05:45:19 PST 2017,Fri Nov 24 12:53:49 PST 2017,Fri Nov 24 13:05:19 PST 2017,,,,,,[],"""cond4""",undefined,11.316866666666666
0,one_slider,"This depends on your interpretation. Two of the dinosaurs who ate fish did not eat bugs while the other two dinosaurs ate both. So, it probably could be either right or wrong.",0.49,cond4,english,2,Female,37,,Yes,not sure,3,Windows,768,1366,Chrome,3FULMHZ7OUX28KUMRO418X7MVZUM47,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:43 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:43 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3FULMHZ7OUX28KUMRO418X7MVZUM47,3DH6GAKTYYPLSI5JLMN3L82NGPMYZN,0,Submitted,Sat Nov 25 05:45:19 PST 2017,Fri Nov 24 12:53:49 PST 2017,Fri Nov 24 13:05:19 PST 2017,,,,,,[],"""cond4""",undefined,11.316866666666666
1,one_slider_practice,Brainy smurf bought a silver car and a yellow car for 2 pennies each.,0.98,NA,English,2,Male,33,,Yes,Trying to determine how people think about statements that can be both true and false,3,iPhone/iPod,568,320,Safari,3FULMHZ7OUX28KUMRO418X7MVZUM47,3UFCYGUHNP4CXE3VBIPPD007NZATNX,Judging whether a speaker is right or wrong about a scenario,"In this task you will be watching a short video. At the end of the video, a puppet will make a statement and your goal is to say whether the puppett is right or wrong",language research UCI fun cognitive science university explanations,$1.25,Fri Nov 24 12:53:43 PST 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Dec 24 12:53:43 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3FULMHZ7OUX28KUMRO418X7MVZUM47,3PJ71Z61R429WLC35ZMVUXPKU1P19D,1,Submitted,Sat Nov 25 05:45:22 PST 2017,Fri Nov 24 12:53:55 PST 2017,Fri Nov 24 13:05:22 PST 2017,,,,,,[],"""cond3""",undefined,11.414983333333334
